now,train,to_code,hops,sched_arr,baseline,railcast_arr,lo_arr,hi_arr,act_arr
997.1711194833106,12925-Slip,BTE,17,1813.0,1909.5513941013892,1954.3898580894393,1910.836359553869,1982.4375864695644,1932.97304565336
1027.1711194833106,12925-Slip,BTE,16,1813.0,1921.55553904888,1955.4987607631688,1911.3042420515917,1985.2991413835393,1932.97304565336
1057.1711194833106,12925-Slip,BTE,16,1813.0,1934.4378279598366,1956.5479282934698,1913.0230359549128,1996.9048490560676,1932.97304565336
1087.1711194833106,12925-Slip,BTE,15,1813.0,1947.3451504011728,1961.2362532188201,1917.6817054914663,1997.9722533044987,1932.97304565336
1117.1711194833106,12925-Slip,BTE,15,1813.0,1957.1545465079232,1961.159523392459,1920.9562217307598,1992.2680858372255,1932.97304565336
1147.1711194833106,12925-Slip,BTE,14,1813.0,1961.5752426197841,1964.525997313736,1926.1220676975836,1995.943739422325,1932.97304565336
1177.1711194833106,12925-Slip,BTE,14,1813.0,1951.6250830340157,1961.5223849338458,1922.374940769976,1991.555907383809,1932.97304565336
1207.1711194833106,12925-Slip,BTE,14,1813.0,1966.541571065218,1949.1310921842767,1914.5931353572237,1980.6726113605878,1932.97304565336
1237.1711194833106,12925-Slip,BTE,13,1813.0,1963.9058757172334,1953.3649603396957,1922.3965448211748,1979.3494159534043,1932.97304565336
1267.1711194833106,12925-Slip,BTE,13,1813.0,1957.8533086190773,1957.4686669696353,1925.1237092775473,1979.3724607308998,1932.97304565336
1297.1711194833106,12925-Slip,BTE,13,1813.0,1959.2081048241469,1961.8833183208571,1928.7104555603205,1982.7857691660886,1932.97304565336
1327.1711194833106,12925-Slip,BTE,12,1813.0,1964.5443804861827,1955.4978256664883,1923.904804953549,1978.4498485940053,1932.97304565336
1357.1711194833106,12925-Slip,BTE,12,1813.0,1971.9668412268593,1960.1659252486684,1930.3666018801555,1983.4580293940378,1932.97304565336
1387.1711194833106,12925-Slip,BTE,11,1813.0,1974.5022767044006,1954.5186991948628,1922.5223082339492,1974.0640946170568,1932.97304565336
1417.1711194833106,12925-Slip,BTE,10,1813.0,1984.9243202824741,1957.3971502745835,1924.5437332159,1978.2447845588122,1932.97304565336
1447.1711194833106,12925-Slip,BTE,10,1813.0,1963.933238775815,1959.880832653669,1931.6419031240284,1982.0255574371847,1932.97304565336
1477.1711194833106,12925-Slip,BTE,10,1813.0,1962.231053300947,1952.5662179862293,1927.480978086212,1972.8761527380698,1932.97304565336
1507.1711194833106,12925-Slip,BTE,9,1813.0,1957.6292681861062,1949.9515657999814,1925.91107809617,1968.8911853356421,1932.97304565336
1537.1711194833106,12925-Slip,BTE,8,1813.0,1936.3789257344918,1959.8592442159118,1932.3018916308679,1980.5290453899352,1932.97304565336
1567.1711194833106,12925-Slip,BTE,8,1813.0,1938.981386841082,1950.864042100388,1926.6569616561842,1973.260560081421,1932.97304565336
1597.1711194833106,12925-Slip,BTE,7,1813.0,1944.047838864914,1946.0664599014026,1925.5122455193207,1967.8410342318775,1932.97304565336
1627.1711194833106,12925-Slip,BTE,7,1813.0,1941.1897385931734,1942.1451386575561,1923.42950038804,1965.2894163933015,1932.97304565336
1657.1711194833106,12925-Slip,BTE,6,1813.0,1944.1655345667039,1948.7012661327099,1929.875399623445,1970.4181846618294,1932.97304565336
1687.1711194833106,12925-Slip,BTE,6,1813.0,1938.6867871458862,1944.7770284855342,1927.219269172564,1964.7623141917861,1932.97304565336
1717.1711194833106,12925-Slip,BTE,5,1813.0,1929.785999111892,1942.027140498719,1926.6845459993472,1958.8257528388608,1932.97304565336
1747.1711194833106,12925-Slip,BTE,5,1813.0,1923.1476891168948,1939.8583311551338,1925.3889483483001,1958.5811844127024,1932.97304565336
1777.1711194833106,12925-Slip,BTE,4,1813.0,1917.9154268987872,1937.1967386952606,1924.4370801940158,1954.293028085105,1932.97304565336
1807.1711194833106,12925-Slip,BTE,4,1813.0,1910.0724641135373,1936.4778253320392,1923.6867709806104,1949.9580514749478,1932.97304565336
1837.1711194833106,12925-Slip,BTE,3,1813.0,1912.082171339422,1935.7913588009878,1921.3667587747923,1947.4211421411962,1932.97304565336
1867.1711194833106,12925-Slip,BTE,2,1813.0,1927.2625308529857,1935.5012089969332,1921.2985947547193,1945.4361843266493,1932.97304565336
1897.1711194833106,12925-Slip,BTE,1,1813.0,1926.6798737214312,1931.063586307653,1919.653704912738,1942.81200856244,1932.97304565336
1927.1711194833106,12925-Slip,BTE,1,1813.0,1927.4711217058457,1935.1938394413614,1923.108420198762,1943.7614920303072,1932.97304565336
697.1711194833106,12925-Slip,BXN,21,1778.0,1778.0,1921.0451599882397,1879.1926019955522,1957.5116266541238,1890.5457570833526
727.1711194833106,12925-Slip,BXN,20,1778.0,1778.0,1921.8071339501494,1877.099949758018,1959.6745597234112,1890.5457570833526
757.1711194833106,12925-Slip,BXN,19,1778.0,1778.0,1857.8336688671686,1817.0593735501798,1897.0947741828593,1890.5457570833526
787.1711194833106,12925-Slip,BXN,19,1778.0,1789.2985354432994,1879.7313676704457,1837.7161163649016,1912.6920469306183,1890.5457570833526
817.1711194833106,12925-Slip,BXN,19,1778.0,1799.955431248674,1898.1335562614586,1854.2151378425642,1930.4873653424038,1890.5457570833526
847.1711194833106,12925-Slip,BXN,18,1778.0,1805.3375862856399,1901.3478807078768,1855.8039890390314,1936.0681994434321,1890.5457570833526
877.1711194833106,12925-Slip,BXN,18,1778.0,1815.0925197596407,1907.7145812027675,1855.6694463498363,1938.5600238920156,1890.5457570833526
907.1711194833106,12925-Slip,BXN,17,1778.0,1827.8933910076437,1914.4192279672034,1861.6082890170455,1940.8125410524185,1890.5457570833526
937.1711194833106,12925-Slip,BXN,17,1778.0,1823.5917486272665,1921.4221606998872,1864.415441426567,1943.0108659191978,1890.5457570833526
967.1711194833106,12925-Slip,BXN,16,1778.0,1850.1029116749523,1914.1723926168502,1865.4504020310987,1935.3115072590153,1890.5457570833526
997.1711194833106,12925-Slip,BXN,16,1778.0,1874.5513941013892,1912.3849251111046,1870.0161152761289,1938.080835878529,1890.5457570833526
1027.1711194833106,12925-Slip,BXN,15,1778.0,1886.55553904888,1914.0269718880131,1873.8317838717653,1943.168161844987,1890.5457570833526
1057.1711194833106,12925-Slip,BXN,15,1778.0,1899.4378279598366,1914.9982590847737,1877.0279867501004,1954.8836615726198,1890.5457570833526
1087.1711194833106,12925-Slip,BXN,14,1778.0,1912.3451504011728,1918.255147440894,1881.6422316095952,1954.8418562720965,1890.5457570833526
1117.1711194833106,12925-Slip,BXN,14,1778.0,1922.1545465079232,1916.9055804210243,1882.907959930647,1948.0317719939528,1890.5457570833526
1147.1711194833106,12925-Slip,BXN,13,1778.0,1926.5752426197841,1919.3477907635997,1885.6931767865078,1951.0092624998115,1890.5457570833526
1177.1711194833106,12925-Slip,BXN,13,1778.0,1916.6250830340157,1916.5216580938084,1879.389496681572,1943.7315963621927,1890.5457570833526
1207.1711194833106,12925-Slip,BXN,13,1778.0,1931.541571065218,1909.7988662503358,1879.5629247625852,1935.964868768384,1890.5457570833526
1237.1711194833106,12925-Slip,BXN,12,1778.0,1928.9058757172334,1911.5539860701301,1880.9193222323834,1934.0571239499172,1890.5457570833526
1267.1711194833106,12925-Slip,BXN,12,1778.0,1922.8533086190773,1921.3094640557874,1888.1179613537058,1943.8771456626598,1890.5457570833526
1297.1711194833106,12925-Slip,BXN,12,1778.0,1924.2081048241469,1921.4957806184507,1887.893906649871,1943.032045591844,1890.5457570833526
1327.1711194833106,12925-Slip,BXN,11,1778.0,1929.5443804861827,1917.7885098135419,1884.8315411052058,1938.7785074570345,1890.5457570833526
1357.1711194833106,12925-Slip,BXN,11,1778.0,1936.9668412268593,1915.3062239319884,1883.5844689393225,1936.2494201915956,1890.5457570833526
1387.1711194833106,12925-Slip,BXN,10,1778.0,1939.5022767044006,1913.1266055910312,1879.7250405913928,1931.9072360867326,1890.5457570833526
1417.1711194833106,12925-Slip,BXN,9,1778.0,1949.9243202824741,1912.6567841689334,1879.7056785945692,1931.16877466884,1890.5457570833526
1447.1711194833106,12925-Slip,BXN,9,1778.0,1928.933238775815,1918.0243945031334,1889.0987501716684,1936.6669989566358,1890.5457570833526
1477.1711194833106,12925-Slip,BXN,9,1778.0,1927.231053300947,1912.725235684792,1887.2244012026504,1931.5568405029794,1890.5457570833526
1507.1711194833106,12925-Slip,BXN,8,1778.0,1922.6292681861062,1911.1425091105116,1887.8576955223516,1929.1882047189997,1890.5457570833526
1537.1711194833106,12925-Slip,BXN,7,1778.0,1901.3789257344918,1910.948635653451,1887.4216566752953,1930.4060038605387,1890.5457570833526
1567.1711194833106,12925-Slip,BXN,7,1778.0,1903.981386841082,1906.048029853866,1885.6755468702495,1927.050910702487,1890.5457570833526
1597.1711194833106,12925-Slip,BXN,6,1778.0,1909.047838864914,1903.1827314120746,1885.394632535083,1922.5648099578439,1890.5457570833526
1627.1711194833106,12925-Slip,BXN,6,1778.0,1906.1897385931734,1900.792456430954,1883.2569061865556,1922.321309695702,1890.5457570833526
1657.1711194833106,12925-Slip,BXN,5,1778.0,1909.1655345667039,1899.7665654919622,1883.2117049806452,1920.3459257039626,1890.5457570833526
1687.1711194833106,12925-Slip,BXN,5,1778.0,1903.6867871458862,1900.2440737513025,1884.8898354285857,1918.9967503248815,1890.5457570833526
1717.1711194833106,12925-Slip,BXN,4,1778.0,1894.785999111892,1897.857674253011,1884.2866879269668,1914.4583008932282,1890.5457570833526
1747.1711194833106,12925-Slip,BXN,4,1778.0,1888.1476891168948,1895.8981999662865,1882.6540087280687,1912.4988890543184,1890.5457570833526
1777.1711194833106,12925-Slip,BXN,3,1778.0,1882.9154268987872,1894.2635649818512,1881.9419957590999,1907.0274120910003,1890.5457570833526
1807.1711194833106,12925-Slip,BXN,3,1778.0,1875.0724641135373,1899.7021646178111,1884.4918143907576,1911.001012028862,1890.5457570833526
1837.1711194833106,12925-Slip,BXN,2,1778.0,1877.082171339422,1896.3663672923947,1882.5010263800064,1905.3251069071339,1890.5457570833526
1867.1711194833106,12925-Slip,BXN,1,1778.0,1892.2625308529857,1893.7815037469081,1883.3163244593816,1901.3843449840952,1890.5457570833526
697.1711194833106,12925-Slip,HAN,20,1750.0,1750.0,1888.999280329217,1845.2443917338187,1922.4353497830134,1862.859821841593
727.1711194833106,12925-Slip,HAN,19,1750.0,1750.0,1890.4283711509347,1844.0184311745802,1923.2140897255895,1862.859821841593
757.1711194833106,12925-Slip,HAN,18,1750.0,1750.0,1828.7723984335016,1787.936221420835,1864.2587765838366,1862.859821841593
787.1711194833106,12925-Slip,HAN,18,1750.0,1761.2985354432994,1842.8615978454177,1799.8668570490859,1872.410800823182,1862.859821841593
817.1711194833106,12925-Slip,HAN,18,1750.0,1771.955431248674,1864.4170284983572,1818.0897991043353,1892.1214308372905,1862.859821841593
847.1711194833106,12925-Slip,HAN,17,1750.0,1777.3375862856399,1875.077699685966,1825.808310023867,1904.4057967673712,1862.859821841593
877.1711194833106,12925-Slip,HAN,17,1750.0,1787.0925197596407,1878.8534690212982,1827.1294125845584,1906.0525982880872,1862.859821841593
907.1711194833106,12925-Slip,HAN,16,1750.0,1799.8933910076437,1882.768420861751,1833.6927628935732,1907.3029986398215,1862.859821841593
937.1711194833106,12925-Slip,HAN,16,1750.0,1795.5917486272665,1890.588664657462,1837.6013043933358,1913.2418436162627,1862.859821841593
967.1711194833106,12925-Slip,HAN,15,1750.0,1822.1029116749523,1885.7568425100972,1840.8978543447506,1909.1140842614013,1862.859821841593
997.1711194833106,12925-Slip,HAN,15,1750.0,1846.5513941013892,1885.5704622232795,1844.0833153251542,1914.2129500213582,1862.859821841593
1027.1711194833106,12925-Slip,HAN,14,1750.0,1858.55553904888,1887.23103587013,1848.7456600903865,1918.6316580332868,1862.859821841593
1057.1711194833106,12925-Slip,HAN,14,1750.0,1871.4378279598366,1885.323769366783,1848.4209558947568,1924.0352962987808,1862.859821841593
1087.1711194833106,12925-Slip,HAN,13,1750.0,1884.3451504011728,1890.0597874697985,1855.4105309059348,1922.6816559144204,1862.859821841593
1117.1711194833106,12925-Slip,HAN,13,1750.0,1894.1545465079232,1887.2697170060378,1853.5072429999636,1914.1534121642067,1862.859821841593
1147.1711194833106,12925-Slip,HAN,12,1750.0,1898.5752426197841,1889.9010442515832,1854.5222773984156,1918.5214375581427,1862.859821841593
1177.1711194833106,12925-Slip,HAN,12,1750.0,1888.6250830340157,1887.3571533337931,1847.4689598586501,1909.6742910775909,1862.859821841593
1207.1711194833106,12925-Slip,HAN,12,1750.0,1903.541571065218,1879.5154779751376,1845.0038324978966,1903.822291531556,1862.859821841593
1237.1711194833106,12925-Slip,HAN,11,1750.0,1900.9058757172334,1876.6391710223675,1843.0760313522187,1899.1465261936032,1862.859821841593
1267.1711194833106,12925-Slip,HAN,11,1750.0,1894.8533086190773,1885.311791339048,1851.5440998737645,1907.0404047269835,1862.859821841593
1297.1711194833106,12925-Slip,HAN,11,1750.0,1896.2081048241469,1883.11479354233,1848.7249857859701,1902.1309546391797,1862.859821841593
1327.1711194833106,12925-Slip,HAN,10,1750.0,1901.5443804861827,1878.6916116719403,1845.6076393895669,1899.7823385252718,1862.859821841593
1357.1711194833106,12925-Slip,HAN,10,1750.0,1908.9668412268593,1876.7473130914127,1844.5560286964765,1896.3714528706862,1862.859821841593
1387.1711194833106,12925-Slip,HAN,9,1750.0,1911.5022767044006,1875.307747329222,1843.7369294687135,1894.3641970394633,1862.859821841593
1417.1711194833106,12925-Slip,HAN,8,1750.0,1921.9243202824741,1872.4044206605445,1842.3505068506756,1892.061504231035,1862.859821841593
1447.1711194833106,12925-Slip,HAN,8,1750.0,1900.933238775815,1877.9356416433745,1849.7786493809622,1898.5006362691702,1862.859821841593
1477.1711194833106,12925-Slip,HAN,8,1750.0,1899.231053300947,1878.5507524939785,1854.4205469086519,1899.2871993762474,1862.859821841593
1507.1711194833106,12925-Slip,HAN,7,1750.0,1894.6292681861062,1881.3400457339267,1859.2653570203483,1900.4679549905977,1862.859821841593
1537.1711194833106,12925-Slip,HAN,6,1750.0,1873.3789257344918,1878.9800091843936,1857.2568757267636,1898.6972955130411,1862.859821841593
1567.1711194833106,12925-Slip,HAN,6,1750.0,1875.981386841082,1874.4517295795858,1855.2142365527793,1896.2778610185233,1862.859821841593
1597.1711194833106,12925-Slip,HAN,5,1750.0,1881.047838864914,1872.6794587273962,1855.6595195544364,1893.3938275721473,1862.859821841593
1627.1711194833106,12925-Slip,HAN,5,1750.0,1878.1897385931734,1870.6946145608317,1853.6943922518053,1892.3509248258902,1862.859821841593
1657.1711194833106,12925-Slip,HAN,4,1750.0,1881.1655345667039,1871.1285841576837,1855.0216010660918,1891.38284157848,1862.859821841593
1687.1711194833106,12925-Slip,HAN,4,1750.0,1875.6867871458862,1874.0707781865012,1858.8364008192295,1893.3240327653173,1862.859821841593
1717.1711194833106,12925-Slip,HAN,3,1750.0,1866.785999111892,1869.0791285844539,1855.7987788230737,1885.5335469191805,1862.859821841593
1747.1711194833106,12925-Slip,HAN,3,1750.0,1860.1476891168948,1867.0765508491477,1853.4006370064064,1880.4984301131708,1862.859821841593
1777.1711194833106,12925-Slip,HAN,2,1750.0,1854.9154268987872,1864.547194107693,1850.7587035399015,1875.039391929559,1862.859821841593
1807.1711194833106,12925-Slip,HAN,2,1750.0,1847.0724641135373,1872.373576496274,1856.50410009993,1882.3013894037194,1862.859821841593
1837.1711194833106,12925-Slip,HAN,1,1750.0,1849.082171339422,1868.5244607991904,1855.4268702774552,1876.8428036646967,1862.859821841593
697.1711194833106,12925-Slip,GGC,19,1718.0,1718.0,1839.7283304743519,1796.664222144118,1867.7840127274226,1815.3861979190635
727.1711194833106,12925-Slip,GGC,18,1718.0,1718.0,1841.1655096749591,1797.1873869019205,1870.0408099640451,1815.3861979190635
757.1711194833106,12925-Slip,GGC,17,1718.0,1718.0,1787.89312544298,1751.0194558255694,1820.163188239013,1815.3861979190635
787.1711194833106,12925-Slip,GGC,17,1718.0,1729.2985354432994,1800.6576966910084,1760.5025471733065,1827.4141488713067,1815.3861979190635
817.1711194833106,12925-Slip,GGC,17,1718.0,1739.955431248674,1820.7705148155294,1774.1260070515627,1844.7625981399829,1815.3861979190635
847.1711194833106,12925-Slip,GGC,16,1718.0,1745.3375862856399,1827.8621953157167,1779.5926641303204,1854.7406561196897,1815.3861979190635
877.1711194833106,12925-Slip,GGC,16,1718.0,1755.0925197596407,1836.7284822043114,1787.9542002417784,1863.26704260854,1815.3861979190635
907.1711194833106,12925-Slip,GGC,15,1718.0,1767.8933910076437,1836.16535089636,1789.1938092160417,1862.821034859172,1815.3861979190635
937.1711194833106,12925-Slip,GGC,15,1718.0,1763.5917486272665,1847.213647236529,1797.1200242708783,1873.9922398281608,1815.3861979190635
967.1711194833106,12925-Slip,GGC,14,1718.0,1790.1029116749523,1839.9384295624068,1796.9407238812164,1870.4954868658374,1815.3861979190635
997.1711194833106,12925-Slip,GGC,14,1718.0,1814.5513941013892,1830.0924013288507,1797.6665203204138,1865.2857102873954,1815.3861979190635
1027.1711194833106,12925-Slip,GGC,13,1718.0,1826.55553904888,1829.1748038316878,1799.7984331271878,1863.2631932411741,1815.3861979190635
1057.1711194833106,12925-Slip,GGC,13,1718.0,1839.4378279598366,1828.3950930072824,1798.7450868275778,1871.3346051518006,1815.3861979190635
1087.1711194833106,12925-Slip,GGC,12,1718.0,1852.3451504011728,1834.208131080152,1801.9249996410172,1869.7452651972135,1815.3861979190635
1117.1711194833106,12925-Slip,GGC,12,1718.0,1862.1545465079232,1834.3637273372146,1804.4849203427548,1862.5789542589846,1815.3861979190635
1147.1711194833106,12925-Slip,GGC,11,1718.0,1866.5752426197841,1834.5957989139843,1804.8370403095582,1863.8239309680187,1815.3861979190635
1177.1711194833106,12925-Slip,GGC,11,1718.0,1856.6250830340157,1836.2838559821548,1800.1116573883346,1861.8909905155165,1815.3861979190635
1207.1711194833106,12925-Slip,GGC,11,1718.0,1871.541571065218,1832.1103860034575,1799.3132981640906,1857.9033132091972,1815.3861979190635
1237.1711194833106,12925-Slip,GGC,10,1718.0,1868.9058757172334,1829.4759507463964,1799.23446553033,1854.8429047471054,1815.3861979190635
1267.1711194833106,12925-Slip,GGC,10,1718.0,1862.8533086190773,1831.0952440904312,1800.2635085655093,1854.8429996198893,1815.3861979190635
1297.1711194833106,12925-Slip,GGC,10,1718.0,1864.2081048241469,1831.4330219354829,1799.2859054783207,1854.8094185271302,1815.3861979190635
1327.1711194833106,12925-Slip,GGC,9,1718.0,1869.5443804861827,1830.709048934165,1799.2881868370146,1853.2305110225907,1815.3861979190635
1357.1711194833106,12925-Slip,GGC,9,1718.0,1876.9668412268593,1830.0493902189046,1799.0970917637273,1850.320345952602,1815.3861979190635
1387.1711194833106,12925-Slip,GGC,8,1718.0,1879.5022767044006,1828.3270353242617,1799.0159683299107,1849.282275478628,1815.3861979190635
1417.1711194833106,12925-Slip,GGC,7,1718.0,1889.9243202824741,1826.129231680407,1798.244462270095,1848.4483156896208,1815.3861979190635
1447.1711194833106,12925-Slip,GGC,7,1718.0,1868.933238775815,1827.2085951514164,1803.8125123144237,1849.2618253118121,1815.3861979190635
1477.1711194833106,12925-Slip,GGC,7,1718.0,1867.231053300947,1826.400073184649,1807.4219327660135,1847.525372042236,1815.3861979190635
1507.1711194833106,12925-Slip,GGC,6,1718.0,1862.6292681861062,1828.4413720716989,1809.6610714771953,1850.4204247369266,1815.3861979190635
1537.1711194833106,12925-Slip,GGC,5,1718.0,1841.3789257344918,1829.626473169681,1811.0854069138995,1850.3916381579731,1815.3861979190635
1567.1711194833106,12925-Slip,GGC,5,1718.0,1843.981386841082,1831.0342233897004,1814.8015039217125,1851.9453504385904,1815.3861979190635
1597.1711194833106,12925-Slip,GGC,4,1718.0,1849.047838864914,1831.3159253814642,1816.255099157841,1851.4702384201914,1815.3861979190635
1627.1711194833106,12925-Slip,GGC,4,1718.0,1846.1897385931734,1827.7399421603604,1813.3304983518342,1848.3112925529535,1815.3861979190635
1657.1711194833106,12925-Slip,GGC,3,1718.0,1849.1655345667039,1825.66310459075,1813.1053618136348,1846.1469720010282,1815.3861979190635
1687.1711194833106,12925-Slip,GGC,3,1718.0,1843.6867871458862,1823.8428617169616,1812.8645377459954,1841.3077550181893,1815.3861979190635
1717.1711194833106,12925-Slip,GGC,2,1718.0,1834.785999111892,1821.5414327882881,1811.0433458182529,1833.8382092174252,1815.3861979190635
1747.1711194833106,12925-Slip,GGC,2,1718.0,1828.1476891168948,1821.1981557950362,1809.2270936578152,1831.576623392995,1815.3861979190635
1777.1711194833106,12925-Slip,GGC,1,1718.0,1822.9154268987872,1819.9504041573332,1810.2926817102752,1829.9187534700104,1815.3861979190635
1807.1711194833106,12925-Slip,GGC,1,1718.0,1815.0724641135373,1818.8190152594689,1809.4818095450491,1824.5154962003285,1815.3861979190635
697.1711194833106,12925-Slip,SWM,18,1668.0,1668.0,1755.2194006765071,1714.5605263325033,1778.775197683961,1771.0909963804932
727.1711194833106,12925-Slip,SWM,17,1668.0,1668.0,1756.6309843747104,1712.7408272430544,1781.0008875725111,1771.0909963804932
757.1711194833106,12925-Slip,SWM,16,1668.0,1668.0,1721.5447464704525,1687.8700787092566,1751.3924031654037,1771.0909963804932
787.1711194833106,12925-Slip,SWM,16,1668.0,1679.2985354432994,1734.8382875269394,1696.653876213604,1759.2968789908275,1771.0909963804932
817.1711194833106,12925-Slip,SWM,16,1668.0,1689.955431248674,1746.0912616704131,1705.173992475808,1768.5287827344318,1771.0909963804932
847.1711194833106,12925-Slip,SWM,15,1668.0,1695.3375862856399,1749.6115636196619,1709.3445768781041,1775.6315759087267,1771.0909963804932
877.1711194833106,12925-Slip,SWM,15,1668.0,1705.0925197596407,1771.7957718265384,1728.1997480662073,1800.1496855565895,1771.0909963804932
907.1711194833106,12925-Slip,SWM,14,1668.0,1717.8933910076437,1763.9877207437123,1727.5356478541994,1795.7571354537008,1771.0909963804932
937.1711194833106,12925-Slip,SWM,14,1668.0,1713.5917486272665,1788.4607489475611,1742.7196712046245,1819.2207162460954,1771.0909963804932
967.1711194833106,12925-Slip,SWM,13,1668.0,1740.1029116749523,1767.843684906974,1735.7579862139821,1800.7784509745793,1771.0909963804932
997.1711194833106,12925-Slip,SWM,13,1668.0,1764.5513941013892,1766.7590115230744,1741.6301960924386,1802.0116841421277,1771.0909963804932
1027.1711194833106,12925-Slip,SWM,12,1668.0,1776.55553904888,1760.0164684883916,1736.0480878800158,1794.4393825875468,1771.0909963804932
1057.1711194833106,12925-Slip,SWM,12,1668.0,1789.4378279598366,1758.617123641664,1734.3636496970125,1800.349021429874,1771.0909963804932
1087.1711194833106,12925-Slip,SWM,11,1668.0,1802.3451504011728,1762.6612082756146,1734.414613169024,1799.6418354920322,1771.0909963804932
1117.1711194833106,12925-Slip,SWM,11,1668.0,1812.1545465079232,1764.400445287266,1733.653473303763,1794.7505342615996,1771.0909963804932
1147.1711194833106,12925-Slip,SWM,10,1668.0,1816.5752426197841,1764.0461663585186,1732.602287521161,1797.3050484078653,1771.0909963804932
1177.1711194833106,12925-Slip,SWM,10,1668.0,1806.6250830340157,1768.6681294074856,1731.1062092121083,1796.4085132983873,1771.0909963804932
1207.1711194833106,12925-Slip,SWM,10,1668.0,1821.541571065218,1765.0796994176662,1732.4044102047687,1790.8105652989213,1771.0909963804932
1237.1711194833106,12925-Slip,SWM,9,1668.0,1818.9058757172334,1760.085632431005,1731.3176695468674,1785.1948039250306,1771.0909963804932
1267.1711194833106,12925-Slip,SWM,9,1668.0,1812.8533086190773,1761.5381148244237,1731.934148978456,1784.5700201306918,1771.0909963804932
1297.1711194833106,12925-Slip,SWM,9,1668.0,1814.2081048241469,1763.779473905788,1733.3618510937322,1786.346555290158,1771.0909963804932
1327.1711194833106,12925-Slip,SWM,8,1668.0,1819.5443804861827,1763.2494636033543,1735.1769281968584,1787.279260170298,1771.0909963804932
1357.1711194833106,12925-Slip,SWM,8,1668.0,1826.9668412268593,1762.8065333693462,1736.1730111661063,1786.4323898240264,1771.0909963804932
1387.1711194833106,12925-Slip,SWM,7,1668.0,1829.5022767044006,1764.0450968391779,1738.4605140102622,1788.5760785543291,1771.0909963804932
1417.1711194833106,12925-Slip,SWM,6,1668.0,1839.9243202824741,1763.5768199036052,1740.0949260477798,1787.7195110748157,1771.0909963804932
1447.1711194833106,12925-Slip,SWM,6,1668.0,1818.933238775815,1767.990916440654,1747.5842689664153,1791.1252337901055,1771.0909963804932
1477.1711194833106,12925-Slip,SWM,6,1668.0,1817.231053300947,1774.6804854307181,1757.1306631492566,1797.1426258037511,1771.0909963804932
1507.1711194833106,12925-Slip,SWM,5,1668.0,1812.6292681861062,1774.752742166786,1759.997865297632,1798.3657589366526,1771.0909963804932
1537.1711194833106,12925-Slip,SWM,4,1668.0,1791.3789257344918,1774.5655108003089,1760.180638727451,1796.3689997785887,1771.0909963804932
1567.1711194833106,12925-Slip,SWM,4,1668.0,1793.981386841082,1780.643284441649,1767.7457775502007,1802.1805000206798,1771.0909963804932
1597.1711194833106,12925-Slip,SWM,3,1668.0,1799.047838864914,1784.329718623566,1772.0199514309502,1804.6347301334522,1771.0909963804932
1627.1711194833106,12925-Slip,SWM,3,1668.0,1796.1897385931734,1777.423711475014,1765.5759909614685,1799.8583171966125,1771.0909963804932
1657.1711194833106,12925-Slip,SWM,2,1668.0,1799.1655345667039,1775.0038862690426,1763.733431875869,1791.6160323286595,1771.0909963804932
1687.1711194833106,12925-Slip,SWM,2,1668.0,1793.6867871458862,1773.1543799890255,1762.8271106791199,1785.7034054007602,1771.0909963804932
1717.1711194833106,12925-Slip,SWM,1,1668.0,1784.785999111892,1774.136540484833,1764.6349914161128,1784.1047313377194,1771.0909963804932
1747.1711194833106,12925-Slip,SWM,1,1668.0,1778.1476891168948,1775.3399491457142,1765.4463494655668,1785.2088888388737,1771.0909963804932
697.1711194833106,12925-Slip,KOTA,17,1575.0,1575.0,1667.3709916814776,1618.1725094176575,1692.4595857766512,1692.9085710093684
727.1711194833106,12925-Slip,KOTA,16,1575.0,1575.0,1667.3800842487944,1619.9759883119598,1694.755705106249,1692.9085710093684
757.1711194833106,12925-Slip,KOTA,15,1575.0,1575.0,1636.7567118753589,1602.0287733305663,1670.0421909115869,1692.9085710093684
787.1711194833106,12925-Slip,KOTA,15,1575.0,1586.2985354432994,1650.140416274996,1615.443241524943,1683.1933711685838,1692.9085710093684
817.1711194833106,12925-Slip,KOTA,15,1575.0,1596.955431248674,1654.971927013425,1619.2651810225698,1693.501212799939,1692.9085710093684
847.1711194833106,12925-Slip,KOTA,14,1575.0,1602.3375862856399,1656.9184033737483,1622.6981495957264,1695.2049630941824,1692.9085710093684
877.1711194833106,12925-Slip,KOTA,14,1575.0,1612.0925197596407,1688.3795168018887,1643.0430127026743,1721.4849096520302,1692.9085710093684
907.1711194833106,12925-Slip,KOTA,13,1575.0,1624.8933910076437,1673.3422155572382,1637.0939154918387,1702.2026363980776,1692.9085710093684
937.1711194833106,12925-Slip,KOTA,13,1575.0,1620.5917486272665,1704.4455234626766,1661.5815646108579,1728.9693282324272,1692.9085710093684
967.1711194833106,12925-Slip,KOTA,12,1575.0,1647.1029116749523,1677.6396549114502,1644.8583885908201,1708.5183801636128,1692.9085710093684
997.1711194833106,12925-Slip,KOTA,12,1575.0,1671.5513941013892,1681.5248256319542,1651.9769976623522,1715.338251853283,1692.9085710093684
1027.1711194833106,12925-Slip,KOTA,11,1575.0,1683.55553904888,1678.789405149831,1652.8870082471294,1710.2777489291386,1692.9085710093684
1057.1711194833106,12925-Slip,KOTA,11,1575.0,1696.4378279598366,1679.7221253512255,1651.8882228577909,1718.138732790464,1692.9085710093684
